gene,cluster,ZT,expression,adj.p_1,adj.p_2,adj.p_3
CG8369,32,38,1.227417826652527,0.00277056277056277,0.00650703463203463,0.0078582702020202
CG8369,32,44,0.8077976107597351,0.00277056277056277,0.00650703463203463,0.0078582702020202
CG8369,33,2,0.9944800734519958,0.0041991341991342,0.00132575757575758,0.00949675324675325
CG8369,33,8,0.247689813375473,0.0041991341991342,0.00132575757575758,0.00949675324675325
CG8369,33,14,1.22503399848938,0.0041991341991342,0.00132575757575758,0.00949675324675325
CG8369,33,20,0.8024998307228088,0.0041991341991342,0.00132575757575758,0.00949675324675325
CG8369,33,26,0.9944800734519958,0.0041991341991342,0.00132575757575758,0.00949675324675325
CG8369,33,32,0.247689813375473,0.0041991341991342,0.00132575757575758,0.00949675324675325
CG8369,33,38,1.22503399848938,0.0041991341991342,0.00132575757575758,0.00949675324675325
CG8369,33,44,0.8024998307228088,0.0041991341991342,0.00132575757575758,0.00949675324675325
CG8369,35,2,1.34367299079895,0.0135839160839161,0.0406338615512927,0.0242272727272727
CG8369,35,8,0.4411842226982117,0.0135839160839161,0.0406338615512927,0.0242272727272727
CG8369,35,14,1.46000874042511,0.0135839160839161,0.0406338615512927,0.0242272727272727
CG8369,35,20,0.9273736476898193,0.0135839160839161,0.0406338615512927,0.0242272727272727
CG8369,35,26,1.34367299079895,0.0135839160839161,0.0406338615512927,0.0242272727272727
CG8369,35,32,0.4411842226982117,0.0135839160839161,0.0406338615512927,0.0242272727272727
CG8369,35,38,1.46000874042511,0.0135839160839161,0.0406338615512927,0.0242272727272727
CG8369,35,44,0.9273736476898193,0.0135839160839161,0.0406338615512927,0.0242272727272727
CG8369,36,2,1.14306902885437,9.4460227272727e-4,0.0164222873900293,0.0168071847507331
CG8369,36,8,0.3816220164299011,9.4460227272727e-4,0.0164222873900293,0.0168071847507331
CG8369,36,14,1.279425621032715,9.4460227272727e-4,0.0164222873900293,0.0168071847507331
CG8369,36,20,0.6865736842155457,9.4460227272727e-4,0.0164222873900293,0.0168071847507331
CG8369,36,26,1.14306902885437,9.4460227272727e-4,0.0164222873900293,0.0168071847507331
CG8369,36,32,0.3816220164299011,9.4460227272727e-4,0.0164222873900293,0.0168071847507331
CG8369,36,38,1.279425621032715,9.4460227272727e-4,0.0164222873900293,0.0168071847507331
CG8369,36,44,0.6865736842155457,9.4460227272727e-4,0.0164222873900293,0.0168071847507331
CG8369,39,2,0.8741135001182556,0.0361764705882353,0.0233815426997245,0.0499558080808081
CG8369,39,8,0.2935713529586792,0.0361764705882353,0.0233815426997245,0.0499558080808081
CG8369,39,14,0.8790267109870911,0.0361764705882353,0.0233815426997245,0.0499558080808081
CG8369,39,20,0.6166290044784546,0.0361764705882353,0.0233815426997245,0.0499558080808081
CG8369,39,26,0.8741135001182556,0.0361764705882353,0.0233815426997245,0.0499558080808081
CG8369,39,32,0.2935713529586792,0.0361764705882353,0.0233815426997245,0.0499558080808081
CG8369,39,38,0.8790267109870911,0.0361764705882353,0.0233815426997245,0.0499558080808081
CG8369,39,44,0.6166290044784546,0.0361764705882353,0.0233815426997245,0.0499558080808081
CG8369,40,2,0.9308644533157349,0.0015702479338843,0.00221590909090909,0.00204124579124579
CG8369,40,8,0.323590874671936,0.0015702479338843,0.00221590909090909,0.00204124579124579
CG8369,40,14,1.187169671058655,0.0015702479338843,0.00221590909090909,0.00204124579124579
CG8369,40,20,0.6459140777587891,0.0015702479338843,0.00221590909090909,0.00204124579124579
CG8369,40,26,0.9308644533157349,0.0015702479338843,0.00221590909090909,0.00204124579124579
CG8369,40,32,0.323590874671936,0.0015702479338843,0.00221590909090909,0.00204124579124579
CG8369,40,38,1.187169671058655,0.0015702479338843,0.00221590909090909,0.00204124579124579
CG8369,40,44,0.6459140777587891,0.0015702479338843,0.00221590909090909,0.00204124579124579
CG8369,42,2,1.021646857261658,9.2703349282296e-4,0.00648593073593074,0.00100713012477718
CG8369,42,8,0.2580022811889648,9.2703349282296e-4,0.00648593073593074,0.00100713012477718
CG8369,42,14,1.257051825523376,9.2703349282296e-4,0.00648593073593074,0.00100713012477718
CG8369,42,20,0.7292778491973877,9.2703349282296e-4,0.00648593073593074,0.00100713012477718
CG8369,42,26,1.021646857261658,9.2703349282296e-4,0.00648593073593074,0.00100713012477718
CG8369,42,32,0.2580022811889648,9.2703349282296e-4,0.00648593073593074,0.00100713012477718
CG8369,42,38,1.257051825523376,9.2703349282296e-4,0.00648593073593074,0.00100713012477718
CG8369,42,44,0.7292778491973877,9.2703349282296e-4,0.00648593073593074,0.00100713012477718
CG8369,44,2,1.272603273391724,0.00729565390749601,0.00470538720538721,0.0102390282131661
CG8369,44,8,0.4170800149440765,0.00729565390749601,0.00470538720538721,0.0102390282131661
CG8369,44,14,1.379354238510132,0.00729565390749601,0.00470538720538721,0.0102390282131661
CG8369,44,20,0.7358909249305725,0.00729565390749601,0.00470538720538721,0.0102390282131661
CG8369,44,26,1.272603273391724,0.00729565390749601,0.00470538720538721,0.0102390282131661
CG8369,44,32,0.4170800149440765,0.00729565390749601,0.00470538720538721,0.0102390282131661
CG8369,44,38,1.379354238510132,0.00729565390749601,0.00470538720538721,0.0102390282131661
CG8369,44,44,0.7358909249305725,0.00729565390749601,0.00470538720538721,0.0102390282131661
CG8369,45,2,0.999414324760437,0.00318473193473193,0.0145198607698608,0.00559090909090909
CG8369,45,8,0.4212797284126282,0.00318473193473193,0.0145198607698608,0.00559090909090909
CG8369,45,14,1.326109290122986,0.00318473193473193,0.0145198607698608,0.00559090909090909
CG8369,45,20,0.7801265716552734,0.00318473193473193,0.0145198607698608,0.00559090909090909
CG8369,45,26,0.999414324760437,0.00318473193473193,0.0145198607698608,0.00559090909090909
CG8369,45,32,0.4212797284126282,0.00318473193473193,0.0145198607698608,0.00559090909090909
CG8369,45,38,1.326109290122986,0.00318473193473193,0.0145198607698608,0.00559090909090909
CG8369,45,44,0.7801265716552734,0.00318473193473193,0.0145198607698608,0.00559090909090909
CG8369,46,2,1.123275876045227,0.0136471861471861,0.00466329966329966,0.0134830447330447
CG8369,46,8,0.3328593671321869,0.0136471861471861,0.00466329966329966,0.0134830447330447
CG8369,46,14,1.347111463546753,0.0136471861471861,0.00466329966329966,0.0134830447330447
CG8369,46,20,0.6446560025215149,0.0136471861471861,0.00466329966329966,0.0134830447330447
CG8369,46,26,1.123275876045227,0.0136471861471861,0.00466329966329966,0.0134830447330447
CG8369,46,32,0.3328593671321869,0.0136471861471861,0.00466329966329966,0.0134830447330447
CG8369,46,38,1.347111463546753,0.0136471861471861,0.00466329966329966,0.0134830447330447
CG8369,46,44,0.6446560025215149,0.0136471861471861,0.00466329966329966,0.0134830447330447
CG8369,48,2,0.9698959589004517,0.0263111888111888,0.0146906565656566,0.00198106060606061
CG8369,48,8,0.3885456323623657,0.0263111888111888,0.0146906565656566,0.00198106060606061
CG8369,48,14,1.058109998703003,0.0263111888111888,0.0146906565656566,0.00198106060606061
CG8369,48,20,0.6612918972969055,0.0263111888111888,0.0146906565656566,0.00198106060606061
CG8369,48,26,0.9698959589004517,0.0263111888111888,0.0146906565656566,0.00198106060606061
CG8369,48,32,0.3885456323623657,0.0263111888111888,0.0146906565656566,0.00198106060606061
CG8369,48,38,1.058109998703003,0.0263111888111888,0.0146906565656566,0.00198106060606061
CG8369,48,44,0.6612918972969055,0.0263111888111888,0.0146906565656566,0.00198106060606061
CG8369,49,2,0.9478738903999329,0.0105324074074074,0.0306408681408681,0.0106965488215488
CG8369,49,8,0.380357414484024,0.0105324074074074,0.0306408681408681,0.0106965488215488
CG8369,49,14,1.034127950668335,0.0105324074074074,0.0306408681408681,0.0106965488215488
CG8369,49,20,0.7389523983001709,0.0105324074074074,0.0306408681408681,0.0106965488215488
CG8369,49,26,0.9478738903999329,0.0105324074074074,0.0306408681408681,0.0106965488215488
CG8369,49,32,0.380357414484024,0.0105324074074074,0.0306408681408681,0.0106965488215488
CG8369,49,38,1.034127950668335,0.0105324074074074,0.0306408681408681,0.0106965488215488
CG8369,49,44,0.7389523983001709,0.0105324074074074,0.0306408681408681,0.0106965488215488
CG8369,52,2,1.143791437149048,0.00276515151515152,0.00220385674931129,0.00180465367965368
CG8369,52,8,0.3212702870368958,0.00276515151515152,0.00220385674931129,0.00180465367965368
CG8369,52,14,1.356937289237976,0.00276515151515152,0.00220385674931129,0.00180465367965368
CG8369,52,20,0.7161574959754944,0.00276515151515152,0.00220385674931129,0.00180465367965368
CG8369,52,26,1.143791437149048,0.00276515151515152,0.00220385674931129,0.00180465367965368
CG8369,52,32,0.3212702870368958,0.00276515151515152,0.00220385674931129,0.00180465367965368
CG8369,52,38,1.356937289237976,0.00276515151515152,0.00220385674931129,0.00180465367965368
CG8369,52,44,0.7161574959754944,0.00276515151515152,0.00220385674931129,0.00180465367965368
CG8369,53,2,0.9620497822761536,0.0103956228956229,0.00198347107438017,0.00667832167832168
CG8369,53,8,0.3307271301746368,0.0103956228956229,0.00198347107438017,0.00667832167832168
CG8369,53,14,1.173780202865601,0.0103956228956229,0.00198347107438017,0.00667832167832168
CG8369,53,20,0.7439916133880615,0.0103956228956229,0.00198347107438017,0.00667832167832168
CG8369,53,26,0.9620497822761536,0.0103956228956229,0.00198347107438017,0.00667832167832168
CG8369,53,32,0.3307271301746368,0.0103956228956229,0.00198347107438017,0.00667832167832168
CG8369,53,38,1.173780202865601,0.0103956228956229,0.00198347107438017,0.00667832167832168
CG8369,53,44,0.7439916133880615,0.0103956228956229,0.00198347107438017,0.00667832167832168
CG8369,57,2,1.016821503639221,0.0108975625823452,0.0229936079545455,0.0107691040843215
CG8369,57,8,0.3406224548816681,0.0108975625823452,0.0229936079545455,0.0107691040843215
CG8369,57,14,1.088114142417908,0.0108975625823452,0.0229936079545455,0.0107691040843215
CG8369,57,20,0.6785153746604919,0.0108975625823452,0.0229936079545455,0.0107691040843215
CG8369,57,26,1.016821503639221,0.0108975625823452,0.0229936079545455,0.0107691040843215
CG8369,57,32,0.3406224548816681,0.0108975625823452,0.0229936079545455,0.0107691040843215
CG8369,57,38,1.088114142417908,0.0108975625823452,0.0229936079545455,0.0107691040843215
CG8369,57,44,0.6785153746604919,0.0108975625823452,0.0229936079545455,0.0107691040843215
CG8369,59,2,1.004823207855225,0.0129671717171717,0.015,0.0124419191919192
CG8369,59,8,0.3225851655006409,0.0129671717171717,0.015,0.0124419191919192
CG8369,59,14,1.097402334213257,0.0129671717171717,0.015,0.0124419191919192
CG8369,59,20,0.6775266528129578,0.0129671717171717,0.015,0.0124419191919192
CG8369,59,26,1.004823207855225,0.0129671717171717,0.015,0.0124419191919192
CG8369,59,32,0.3225851655006409,0.0129671717171717,0.015,0.0124419191919192
CG8369,59,38,1.097402334213257,0.0129671717171717,0.015,0.0124419191919192
CG8369,59,44,0.6775266528129578,0.0129671717171717,0.015,0.0124419191919192
CG8369,61,2,1.064024806022644,0.0157575757575758,0.0414539627039627,0.0425812672176309
CG8369,61,8,0.2170411944389343,0.0157575757575758,0.0414539627039627,0.0425812672176309
CG8369,61,14,1.161914706230164,0.0157575757575758,0.0414539627039627,0.0425812672176309
CG8369,61,20,0.6608271598815918,0.0157575757575758,0.0414539627039627,0.0425812672176309
CG8369,61,26,1.064024806022644,0.0157575757575758,0.0414539627039627,0.0425812672176309
CG8369,61,32,0.2170411944389343,0.0157575757575758,0.0414539627039627,0.0425812672176309
CG8369,61,38,1.161914706230164,0.0157575757575758,0.0414539627039627,0.0425812672176309
CG8369,61,44,0.6608271598815918,0.0157575757575758,0.0414539627039627,0.0425812672176309
CG8369,62,2,1.127355933189392,0.00978425559947299,0.00153236914600551,0.00969861660079051
CG8369,62,8,0.4417608976364136,0.00978425559947299,0.00153236914600551,0.00969861660079051
CG8369,62,14,1.269275069236755,0.00978425559947299,0.00153236914600551,0.00969861660079051
CG8369,62,20,0.7348831295967102,0.00978425559947299,0.00153236914600551,0.00969861660079051
CG8369,62,26,1.127355933189392,0.00978425559947299,0.00153236914600551,0.00969861660079051
CG8369,62,32,0.4417608976364136,0.00978425559947299,0.00153236914600551,0.00969861660079051
CG8369,62,38,1.269275069236755,0.00978425559947299,0.00153236914600551,0.00969861660079051
CG8369,62,44,0.7348831295967102,0.00978425559947299,0.00153236914600551,0.00969861660079051
CG8369,65,2,1.019944429397583,0.00448051948051948,0.0419819159335288,0.0145429292929293
CG8369,65,8,0.3350501954555511,0.00448051948051948,0.0419819159335288,0.0145429292929293
CG8369,65,14,1.105568885803223,0.00448051948051948,0.0419819159335288,0.0145429292929293
CG8369,65,20,0.8211541771888733,0.00448051948051948,0.0419819159335288,0.0145429292929293
CG8369,65,26,1.019944429397583,0.00448051948051948,0.0419819159335288,0.0145429292929293
CG8369,65,32,0.3350501954555511,0.00448051948051948,0.0419819159335288,0.0145429292929293
CG8369,65,38,1.105568885803223,0.00448051948051948,0.0419819159335288,0.0145429292929293
CG8369,65,44,0.8211541771888733,0.00448051948051948,0.0419819159335288,0.0145429292929293
CG8369,7,2,1.104202747344971,0.00824915824915825,0.00798106060606061,0.0040077861952862
CG8369,7,8,0.3803338706493378,0.00824915824915825,0.00798106060606061,0.0040077861952862
CG8369,7,14,1.240558981895447,0.00824915824915825,0.00798106060606061,0.0040077861952862
CG8369,7,20,0.9207963347434998,0.00824915824915825,0.00798106060606061,0.0040077861952862
CG8369,7,26,1.104202747344971,0.00824915824915825,0.00798106060606061,0.0040077861952862
CG8369,7,32,0.3803338706493378,0.00824915824915825,0.00798106060606061,0.0040077861952862
CG8369,7,38,1.240558981895447,0.00824915824915825,0.00798106060606061,0.0040077861952862
CG8369,7,44,0.9207963347434998,0.00824915824915825,0.00798106060606061,0.0040077861952862
CG8369,70,2,1.052919149398804,0.0427748917748918,0.0270123106060606,0.0392571548821549
CG8369,70,8,0.2650073766708374,0.0427748917748918,0.0270123106060606,0.0392571548821549
CG8369,70,14,1.109036445617676,0.0427748917748918,0.0270123106060606,0.0392571548821549
CG8369,70,20,0.6378297209739685,0.0427748917748918,0.0270123106060606,0.0392571548821549
CG8369,70,26,1.052919149398804,0.0427748917748918,0.0270123106060606,0.0392571548821549
CG8369,70,32,0.2650073766708374,0.0427748917748918,0.0270123106060606,0.0392571548821549
CG8369,70,38,1.109036445617676,0.0427748917748918,0.0270123106060606,0.0392571548821549
CG8369,70,44,0.6378297209739685,0.0427748917748918,0.0270123106060606,0.0392571548821549
CG8369,73,2,1.037869691848755,0.00522727272727273,0.0102497194163861,0.0145511363636364
CG8369,73,8,0.3293264210224152,0.00522727272727273,0.0102497194163861,0.0145511363636364
CG8369,73,14,1.242149353027344,0.00522727272727273,0.0102497194163861,0.0145511363636364
CG8369,73,20,0.8402701616287231,0.00522727272727273,0.0102497194163861,0.0145511363636364
CG8369,73,26,1.037869691848755,0.00522727272727273,0.0102497194163861,0.0145511363636364
CG8369,73,32,0.3293264210224152,0.00522727272727273,0.0102497194163861,0.0145511363636364
CG8369,73,38,1.242149353027344,0.00522727272727273,0.0102497194163861,0.0145511363636364
CG8369,73,44,0.8402701616287231,0.00522727272727273,0.0102497194163861,0.0145511363636364
CG8369,77,2,0.9031444191932678,0.0291193181818182,0.0140788567493113,0.003495670995671
CG8369,77,8,0.3817718029022217,0.0291193181818182,0.0140788567493113,0.003495670995671
CG8369,77,14,1.342597246170044,0.0291193181818182,0.0140788567493113,0.003495670995671
CG8369,77,20,0.8235074877738953,0.0291193181818182,0.0140788567493113,0.003495670995671
CG8369,77,26,0.9031444191932678,0.0291193181818182,0.0140788567493113,0.003495670995671
CG8369,77,32,0.3817718029022217,0.0291193181818182,0.0140788567493113,0.003495670995671
CG8369,77,38,1.342597246170044,0.0291193181818182,0.0140788567493113,0.003495670995671
CG8369,77,44,0.8235074877738953,0.0291193181818182,0.0140788567493113,0.003495670995671
CG8369,79,2,1.100141763687134,0.00515388257575758,0.00316893424036281,0.0148054323725055
CG8369,79,8,0.4452241957187653,0.00515388257575758,0.00316893424036281,0.0148054323725055
CG8369,79,14,1.283485293388367,0.00515388257575758,0.00316893424036281,0.0148054323725055
CG8369,79,20,0.9940822124481201,0.00515388257575758,0.00316893424036281,0.0148054323725055
CG8369,79,26,1.100141763687134,0.00515388257575758,0.00316893424036281,0.0148054323725055
CG8369,79,32,0.4452241957187653,0.00515388257575758,0.00316893424036281,0.0148054323725055
CG8369,79,38,1.283485293388367,0.00515388257575758,0.00316893424036281,0.0148054323725055
CG8369,79,44,0.9940822124481201,0.00515388257575758,0.00316893424036281,0.0148054323725055
CG8369,8,2,1.171929478645325,0.00602114898989899,0.00150197628458498,0.00109970674486804
CG8369,8,8,0.328652560710907,0.00602114898989899,0.00150197628458498,0.00109970674486804
CG8369,8,14,1.280618071556091,0.00602114898989899,0.00150197628458498,0.00109970674486804
CG8369,8,20,0.7689350247383118,0.00602114898989899,0.00150197628458498,0.00109970674486804
CG8369,8,26,1.171929478645325,0.00602114898989899,0.00150197628458498,0.00109970674486804
CG8369,8,32,0.328652560710907,0.00602114898989899,0.00150197628458498,0.00109970674486804
CG8369,8,38,1.280618071556091,0.00602114898989899,0.00150197628458498,0.00109970674486804
CG8369,8,44,0.7689350247383118,0.00602114898989899,0.00150197628458498,0.00109970674486804
CG8369,80,2,1.084982633590698,0.00980716253443526,0.0137121212121212,0.0220667613636364
CG8369,80,8,0.4318792223930359,0.00980716253443526,0.0137121212121212,0.0220667613636364
CG8369,80,14,1.250689148902893,0.00980716253443526,0.0137121212121212,0.0220667613636364
CG8369,80,20,0.6985067129135132,0.00980716253443526,0.0137121212121212,0.0220667613636364
CG8369,80,26,1.084982633590698,0.00980716253443526,0.0137121212121212,0.0220667613636364
CG8369,80,32,0.4318792223930359,0.00980716253443526,0.0137121212121212,0.0220667613636364
CG8369,80,38,1.250689148902893,0.00980716253443526,0.0137121212121212,0.0220667613636364
CG8369,80,44,0.6985067129135132,0.00980716253443526,0.0137121212121212,0.0220667613636364
CG8369,9,2,1.022196531295776,0.00920231729055259,0.00226325757575758,0.00448653198653199
CG8369,9,8,0.3685437142848969,0.00920231729055259,0.00226325757575758,0.00448653198653199
CG8369,9,14,1.124458193778992,0.00920231729055259,0.00226325757575758,0.00448653198653199
CG8369,9,20,0.6669162511825562,0.00920231729055259,0.00226325757575758,0.00448653198653199
CG8369,9,26,1.022196531295776,0.00920231729055259,0.00226325757575758,0.00448653198653199
CG8369,9,32,0.3685437142848969,0.00920231729055259,0.00226325757575758,0.00448653198653199
CG8369,9,38,1.124458193778992,0.00920231729055259,0.00226325757575758,0.00448653198653199
CG8369,9,44,0.6669162511825562,0.00920231729055259,0.00226325757575758,0.00448653198653199
CG8369,90,2,1.103089570999146,0.017492784992785,0.0126162486938349,0.00632154882154882
CG8369,90,8,0.3326595723628998,0.017492784992785,0.0126162486938349,0.00632154882154882
CG8369,90,14,1.502632260322571,0.017492784992785,0.0126162486938349,0.00632154882154882
CG8369,90,20,0.9198719263076782,0.017492784992785,0.0126162486938349,0.00632154882154882
CG8369,90,26,1.103089570999146,0.017492784992785,0.0126162486938349,0.00632154882154882
CG8369,90,32,0.3326595723628998,0.017492784992785,0.0126162486938349,0.00632154882154882
CG8369,90,38,1.502632260322571,0.017492784992785,0.0126162486938349,0.00632154882154882
CG8369,90,44,0.9198719263076782,0.017492784992785,0.0126162486938349,0.00632154882154882
CG8369,99,2,0.7479346394538879,0.0232670454545455,0.029397233201581,0.0224276859504132
CG8369,99,8,0.1690216362476349,0.0232670454545455,0.029397233201581,0.0224276859504132
CG8369,99,14,0.9140459895133972,0.0232670454545455,0.029397233201581,0.0224276859504132
CG8369,99,20,0.583419144153595,0.0232670454545455,0.029397233201581,0.0224276859504132
CG8369,99,26,0.7479346394538879,0.0232670454545455,0.029397233201581,0.0224276859504132
CG8369,99,32,0.1690216362476349,0.0232670454545455,0.029397233201581,0.0224276859504132
CG8369,99,38,0.9140459895133972,0.0232670454545455,0.029397233201581,0.0224276859504132
CG8369,99,44,0.583419144153595,0.0232670454545455,0.029397233201581,0.0224276859504132
CG8369,ab,2,1.198981523513794,7.9832415059687e-4,8.89711064129669e-5,0.00195374800637959
CG8369,ab,8,0.4448187947273254,7.9832415059687e-4,8.89711064129669e-5,0.00195374800637959
CG8369,ab,14,1.301157116889954,7.9832415059687e-4,8.89711064129669e-5,0.00195374800637959
CG8369,ab,20,0.8619239926338196,7.9832415059687e-4,8.89711064129669e-5,0.00195374800637959
CG8369,ab,26,1.198981523513794,7.9832415059687e-4,8.89711064129669e-5,0.00195374800637959
CG8369,ab,32,0.4448187947273254,7.9832415059687e-4,8.89711064129669e-5,0.00195374800637959
CG8369,ab,38,1.301157116889954,7.9832415059687e-4,8.89711064129669e-5,0.00195374800637959
CG8369,ab,44,0.8619239926338196,7.9832415059687e-4,8.89711064129669e-5,0.00195374800637959
CG8369,abp,2,1.080281376838684,0.00240888615888616,0.00471117424242424,2.3747086247086e-4
CG8369,abp,8,0.3822688162326813,0.00240888615888616,0.00471117424242424,2.3747086247086e-4
CG8369,abp,14,1.211196780204773,0.00240888615888616,0.00471117424242424,2.3747086247086e-4
CG8369,abp,20,0.845452070236206,0.00240888615888616,0.00471117424242424,2.3747086247086e-4
CG8369,abp,26,1.080281376838684,0.00240888615888616,0.00471117424242424,2.3747086247086e-4
CG8369,abp,32,0.3822688162326813,0.00240888615888616,0.00471117424242424,2.3747086247086e-4
CG8369,abp,38,1.211196780204773,0.00240888615888616,0.00471117424242424,2.3747086247086e-4
CG8369,abp,44,0.845452070236206,0.00240888615888616,0.00471117424242424,2.3747086247086e-4
CG8369,adPN,2,0.8093379735946655,0.00280681818181818,0.00117424242424242,0.0030530303030303
CG8369,adPN,8,0.292918473482132,0.00280681818181818,0.00117424242424242,0.0030530303030303
CG8369,adPN,14,0.9035906195640564,0.00280681818181818,0.00117424242424242,0.0030530303030303
CG8369,adPN,20,0.6167535781860352,0.00280681818181818,0.00117424242424242,0.0030530303030303
CG8369,adPN,26,0.8093379735946655,0.00280681818181818,0.00117424242424242,0.0030530303030303
CG8369,adPN,32,0.292918473482132,0.00280681818181818,0.00117424242424242,0.0030530303030303
CG8369,adPN,38,0.9035906195640564,0.00280681818181818,0.00117424242424242,0.0030530303030303
CG8369,adPN,44,0.6167535781860352,0.00280681818181818,0.00117424242424242,0.0030530303030303
CG8369,y,2,1.094469904899597,1.0653409090909e-4,1.3548951048951e-4,1.3415404040404e-4
CG8369,y,8,0.392945796251297,1.0653409090909e-4,1.3548951048951e-4,1.3415404040404e-4
CG8369,y,14,1.331336498260498,1.0653409090909e-4,1.3548951048951e-4,1.3415404040404e-4
CG8369,y,20,0.8796868920326233,1.0653409090909e-4,1.3548951048951e-4,1.3415404040404e-4
CG8369,y,26,1.094469904899597,1.0653409090909e-4,1.3548951048951e-4,1.3415404040404e-4
CG8369,y,32,0.392945796251297,1.0653409090909e-4,1.3548951048951e-4,1.3415404040404e-4
CG8369,y,38,1.331336498260498,1.0653409090909e-4,1.3548951048951e-4,1.3415404040404e-4
CG8369,y,44,0.8796868920326233,1.0653409090909e-4,1.3548951048951e-4,1.3415404040404e-4
CG8397,154,2,0,0.0199147727272727,0.0470511363636364,0.0132638888888889
CG8397,154,8,0.3570742607116699,0.0199147727272727,0.0470511363636364,0.0132638888888889
CG8397,154,14,0.9466964602470398,0.0199147727272727,0.0470511363636364,0.0132638888888889
CG8397,154,20,0.2417936325073242,0.0199147727272727,0.0470511363636364,0.0132638888888889
CG8397,154,26,0,0.0199147727272727,0.0470511363636364,0.0132638888888889
CG8397,154,32,0.3570742607116699,0.0199147727272727,0.0470511363636364,0.0132638888888889
CG8397,154,38,0.9466964602470398,0.0199147727272727,0.0470511363636364,0.0132638888888889
CG8397,154,44,0.2417936325073242,0.0199147727272727,0.0470511363636364,0.0132638888888889
CG8500,22,2,0.9954078197479248,0.0456319290465632,0.0451641414141414,0.00163419913419913
CG8500,22,8,0.9159801006317139,0.0456319290465632,0.0451641414141414,0.00163419913419913
CG8500,22,14,0.6836600303649902,0.0456319290465632,0.0451641414141414,0.00163419913419913
CG8500,22,20,0.957194447517395,0.0456319290465632,0.0451641414141414,0.00163419913419913
CG8500,22,26,0.9954078197479248,0.0456319290465632,0.0451641414141414,0.00163419913419913
CG8500,22,32,0.9159801006317139,0.0456319290465632,0.0451641414141414,0.00163419913419913
CG8500,22,38,0.6836600303649902,0.0456319290465632,0.0451641414141414,0.00163419913419913
CG8500,22,44,0.957194447517395,0.0456319290465632,0.0451641414141414,0.00163419913419913
CG8671,18,2,0.9299585819244385,0.0138082750582751,0.0208502578981302,0.0121932351685873
CG8671,18,8,0.62718266248703,0.0138082750582751,0.0208502578981302,0.0121932351685873
CG8671,18,14,1.030949592590332,0.0138082750582751,0.0208502578981302,0.0121932351685873
CG8671,18,20,0.7781604528427124,0.0138082750582751,0.0208502578981302,0.0121932351685873
CG8671,18,26,0.9299585819244385,0.0138082750582751,0.0208502578981302,0.0121932351685873
CG8671,18,32,0.62718266248703,0.0138082750582751,0.0208502578981302,0.0121932351685873
CG8671,18,38,1.030949592590332,0.0138082750582751,0.0208502578981302,0.0121932351685873
CG8671,18,44,0.7781604528427124,0.0138082750582751,0.0208502578981302,0.0121932351685873
CG8671,79,2,0.7482450604438782,8.2188160676532e-4,0.0395229784758581,0.00278234802007808
CG8671,79,8,0.3809609413146973,8.2188160676532e-4,0.0395229784758581,0.00278234802007808
CG8671,79,14,0.9439537525177002,8.2188160676532e-4,0.0395229784758581,0.00278234802007808
CG8671,79,20,0.5172079801559448,8.2188160676532e-4,0.0395229784758581,0.00278234802007808
CG8671,79,26,0.7482450604438782,8.2188160676532e-4,0.0395229784758581,0.00278234802007808
CG8671,79,32,0.3809609413146973,8.2188160676532e-4,0.0395229784758581,0.00278234802007808
CG8671,79,38,0.9439537525177002,8.2188160676532e-4,0.0395229784758581,0.00278234802007808
CG8671,79,44,0.5172079801559448,8.2188160676532e-4,0.0395229784758581,0.00278234802007808
CG8818,22,2,0.6603858470916748,0.0106060606060606,0.0310410557184751,0.0321041055718475
CG8818,22,8,0.8024362325668335,0.0106060606060606,0.0310410557184751,0.0321041055718475
CG8818,22,14,0.6051163673400879,0.0106060606060606,0.0310410557184751,0.0321041055718475
CG8818,22,20,0.6886447072029114,0.0106060606060606,0.0310410557184751,0.0321041055718475
CG8818,22,26,0.6603858470916748,0.0106060606060606,0.0310410557184751,0.0321041055718475
CG8818,22,32,0.8024362325668335,0.0106060606060606,0.0310410557184751,0.0321041055718475
CG8818,22,38,0.6051163673400879,0.0106060606060606,0.0310410557184751,0.0321041055718475
CG8818,22,44,0.6886447072029114,0.0106060606060606,0.0310410557184751,0.0321041055718475
CG8818,30,2,0.5850471258163452,0.0288649425287356,0.0304745568896512,0.0337863327149041
CG8818,30,8,0.818644642829895,0.0288649425287356,0.0304745568896512,0.0337863327149041
CG8818,30,14,0.2747849225997925,0.0288649425287356,0.0304745568896512,0.0337863327149041
CG8818,30,20,0.7393245697021484,0.0288649425287356,0.0304745568896512,0.0337863327149041
CG8818,30,26,0.5850471258163452,0.0288649425287356,0.0304745568896512,0.0337863327149041
CG8818,30,32,0.818644642829895,0.0288649425287356,0.0304745568896512,0.0337863327149041
CG8818,30,38,0.2747849225997925,0.0288649425287356,0.0304745568896512,0.0337863327149041
CG8818,30,44,0.7393245697021484,0.0288649425287356,0.0304745568896512,0.0337863327149041
CG8861,79,2,0.7542873024940491,0.0154894664529425,0.00545289855072464,0.023884276900744
CG8861,79,8,0.2358712255954742,0.0154894664529425,0.00545289855072464,0.023884276900744
CG8861,79,14,0.8281491994857788,0.0154894664529425,0.00545289855072464,0.023884276900744
CG8861,79,20,0.5151467323303223,0.0154894664529425,0.00545289855072464,0.023884276900744
CG8861,79,26,0.7542873024940491,0.0154894664529425,0.00545289855072464,0.023884276900744
